"GHO (CODE)","GHO (DISPLAY)","GHO (URL)","PUBLISHSTATE (CODE)","PUBLISHSTATE (DISPLAY)","PUBLISHSTATE (URL)","YEAR (CODE)","YEAR (DISPLAY)","YEAR (URL)","REGION (CODE)","REGION (DISPLAY)","REGION (URL)","COUNTRY (CODE)","COUNTRY (DISPLAY)","COUNTRY (URL)","ALCOHOLTYPE (CODE)","ALCOHOLTYPE (DISPLAY)","ALCOHOLTYPE (URL)","Display Value","Numeric","Low","High","Comments"
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","TCD","Chad","","SA_BEER","Beer","","66.3","66.30000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","SWE","Sweden","","SA_SPIRITS","Spirits","","15.1","15.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","JPN","Japan","","SA_WINE","Wine","","4.1","4.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","UZB","Uzbekistan","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ISL","Iceland","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.5","0.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BEN","Benin","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","16.5","16.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MWI","Malawi","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","76.2","76.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","LBR","Liberia","","SA_BEER","Beer","","10.8","10.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","SA_SPIRITS","Spirits","","97.9","97.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GAB","Gabon","","SA_SPIRITS","Spirits","","19.8","19.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","WSM","Samoa","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","TTO","Trinidad and Tobago","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.3","0.30000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","SLV","El Salvador","","SA_BEER","Beer","","41.7","41.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NAM","Namibia","","SA_BEER","Beer","","96.7","96.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MYS","Malaysia","","SA_BEER","Beer","","76.2","76.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ZMB","Zambia","","SA_SPIRITS","Spirits","","13.6","13.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","VEN","Venezuela (Bolivarian Republic of)","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.2","0.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","MAR","Morocco","","SA_SPIRITS","Spirits","","19.9","19.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ERI","Eritrea","","SA_SPIRITS","Spirits","","0.1","0.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MCO","Monaco","","SA_BEER","Beer","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","LKA","Sri Lanka","","SA_WINE","Wine","","0.1","0.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ALB","Albania","","SA_SPIRITS","Spirits","","48.4","48.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","COM","Comoros","","SA_WINE","Wine","","22.2","22.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GEO","Georgia","","SA_SPIRITS","Spirits","","33.2","33.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","MMR","Myanmar","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","TCD","Chad","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","26.5","26.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","POL","Poland","","SA_SPIRITS","Spirits","","35.5","35.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","SEAR","South-East Asia","","NPL","Nepal","","SA_BEER","Beer","","47.7","47.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ESP","Spain","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","1.8","1.80000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","LUX","Luxembourg","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BWA","Botswana","","SA_SPIRITS","Spirits","","11.5","11.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","ETH","Ethiopia","","SA_WINE","Wine","","0.6","0.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","GNQ","Equatorial Guinea","","SA_SPIRITS","Spirits","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","NAM","Namibia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","2.1","2.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","ISL","Iceland","","SA_WINE","Wine","","21.2","21.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","KOR","Republic of Korea","","SA_WINE","Wine","","1.6","1.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","LAO","Lao People's Democratic Republic","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","SGP","Singapore","","SA_BEER","Beer","","70.1","70.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SDN","Sudan","","SA_WINE","Wine","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","BFA","Burkina Faso","","SA_WINE","Wine","","3.0","3.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","AGO","Angola","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","4.7","4.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","PAN","Panama","","SA_BEER","Beer","","69.2","69.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","MKD","The former Yugoslav republic of Macedonia","","SA_WINE","Wine","","39.9","39.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EUR","Europe","","GRC","Greece","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.4","0.40000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","JAM","Jamaica","","SA_WINE","Wine","","4.9","4.90000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","BLZ","Belize","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.1","0.10000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","LBY","Libya","","SA_WINE","Wine","","No data","","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","AUS","Australia","","SA_WINE","Wine","","36.7","36.70000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","VUT","Vanuatu","","SA_BEER","Beer","","40.5","40.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","MNG","Mongolia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","MOZ","Mozambique","","SA_BEER","Beer","","63.0","63.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","WPR","Western Pacific","","VNM","Viet Nam","","SA_WINE","Wine","","0.6","0.60000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AFR","Africa","","COM","Comoros","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.0","0.00000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","LCA","Saint Lucia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","1.5","1.50000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","EMR","Eastern Mediterranean","","SAU","Saudi Arabia","","SA_OTHER_ALCOHOL","Other alcoholic beverages","","0.2","0.20000","","",""
"SA_0000001398","Consumption of pure alcohol by type of beverage (%)","http://apps.who.int/gho/indicatorregistry/App_Main/view_indicator.aspx?iid=462","PUBLISHED","Published","","2010","2010","","AMR","Americas","","ECU","Ecuador","","SA_BEER","Beer","","67.3","67.30000","","",""
